"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.n_step_return","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.target_update_interval","algo.target_update_tau","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","byol","byol_tau","c1","classifier","control","cosine_nce","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","grad_scale_factor","grayscale","hard_neg_factor","imagesize","init","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model_nce_weight","model_rl_weight","momentum_encoder","n_gpu","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","runner.log_interval_steps","runner.n_steps","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","cum_steps","gradNorm","loss","modelGradNorm","modelRLLoss","tdAbsErr"
"logical-yogurt-909","1mz4j5f9","logical-yogurt-909","finished","-","ankeshanand","","2020-06-25T00:58:59.000Z","12632","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","2","nature","true","pong","1","84","123","0","5000","0","false","pong","1","27000","84","123","0","84","0","0","0","1","0","pong","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","123","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","-0.15824668411636564","-0.15824668411636564","0.15160185533545167","-0.1909081953060488","-0.41047962586291936","0.20268533193246271","-12.534883720930232","-12.534883720930232","-12.534883720930232","5.832225913621269","5.832225913621269","6","-16","-19","0.20618980502701437","0.20618980502701437","0.2313064101719481","0.2313064101719481","7.406310436972295","11134.67441860465","11134.67441860465","27001","7584","3314","8594.06427857212","0.06659272864572705","0","0.024047264706622808","22.79069767441861","22.79069767441861","29","25","3","7.131841927629374","-13.813953488372093","-13.813953488372093","-1","-16","-19","5.104743867357602","0.2729175625607371","100000","0.2379303531896323","0.4848406369253993","0.0950445548929274","0","0.13229674100875854"
"celestial-plasma-908","1wy0jspl","celestial-plasma-908","finished","-","ankeshanand","","2020-06-25T00:58:16.000Z","12017","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","2","nature","true","breakout","1","84","420","0","5000","0","false","breakout","1","27000","84","420","0","84","0","0","0","1","0","breakout","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.3386446504310758","1.3386446504310758","1.8084828174854235","1.448758999057301","0.7249803359578534","0.4108054153166889","4.983333333333333","4.983333333333333","4.983333333333333","16.41666666666667","16.41666666666667","7","4","1","0.0082186065915728","0.0082186065915728","0.11400462962962962","0.11400462962962962","1.372244714165646","4161.75","4161.75","27001","418","249","5726.375983479138","0.02442291249330155","0","0.009890784687385894","4.983333333333333","4.983333333333333","7","4","1","1.372244714165646","4.983333333333333","4.983333333333333","7","4","1","1.372244714165646","0.33111451261639596","100000","0.2071425278656185","0.4709785406038165","0.0918014693442732","0","0.09859883040189744"
"amber-dew-907","1capi6e6","amber-dew-907","finished","-","ankeshanand","","2020-06-25T00:58:02.000Z","17275","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","0","true","0","0.25","1","256","1","1","nature","true","assault","1","84","444","0","5000","0","false","assault","1","27000","84","444","0","84","0","0","0","1","0","assault","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","444","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","3.818698528551378","3.818698528551378","6.742583078688009","3.8474599791359743","1.5030900094414064","0.9588757121083912","412.9309895833333","412.9309895833333","412.9309895833333","0.9125047393837804","0.9125047393837804","703","399","126","0.06074443333014516","0.06074443333014516","0.36668781675006407","0.36668781675006407","119.59024738168408","650.5221354166666","650.5221354166666","1122","654","223","165.3801713402285","0.09779097431320698","0","0.43667850168198347","19.6640625","19.6640625","34","19","6","5.696459075258397","19.6640625","19.6640625","34","19","6","5.696459075258397","0.37500123857185247","100000","0.3387515215344727","0.7580241756275297","0.06543223521970212","0","0.10918141901493073"
"feasible-bush-906","1wnjv1nr","feasible-bush-906","finished","-","ankeshanand","","2020-06-25T00:57:59.000Z","12324","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","battle_zone","1","84","88","0","5000","0","false","battle_zone","1","27000","84","88","0","84","0","0","0","1","0","battle_zone","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","88","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","0.7928586302310141","0.7928586302310141","0.9907830894437144","0.8860229742413412","0.34107408388209864","0.2173171512666021","12252.918287937744","12252.918287937744","12252.918287937744","1.2741053354889813","1.2741053354889813","24000","13000","3000","0.41323802372338114","0.41323802372338114","0.28405479256156035","0.28405479256156035","4678.188611208306","1943.377431906615","1943.377431906615","27001","1749","1027","2234.1768549989188","0.04377342313341796","0","0.012823219848051667","10.82490272373541","10.82490272373541","21","11","3","3.671914980073412","10.82490272373541","10.82490272373541","21","11","3","3.671914980073412","0.2687627610065043","100000","0.1252589923836291","0.28503088921681047","0.05156490544611588","0","0.1410258263349533"
"fearless-frost-905","22ynzc5g","fearless-frost-905","finished","-","ankeshanand","","2020-06-25T00:57:57.000Z","17050","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","0","true","0","0.25","1","256","1","1","nature","true","kangaroo","1","84","123","0","5000","0","false","kangaroo","1","27000","84","123","0","84","0","0","0","1","0","kangaroo","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","123","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","0.19434130961700172","0.19434130961700172","0.22247117167691344","0.19109786362605816","0.1786982187701395","0.010767917410754895","645.8","645.8","645.8","0.8164443833356249","0.8164443833356249","1000","600","600","0.08878588516746411","0.08878588516746411","0.19906134763660743","0.19906134763660743","85.45384719250504","474.667","474.667","631","461","450","27.212352176906723","0.02590640588700771","0","0.28926795248538256","3.229","3.229","5","3","3","0.42726923596252514","3.229","3.229","5","3","3","0.42726923596252514","0.3432150914877653","100000","0.08754755261521786","0.3525132896900177","0.061060358238592745","0","0.02903040498495102"
"stoic-firefly-904","3nqttw35","stoic-firefly-904","finished","-","ankeshanand","","2020-06-25T00:57:50.000Z","17734","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","0","true","0","0.25","1","256","1","1","nature","true","boxing","1","84","101","0","5000","0","false","boxing","1","27000","84","101","0","84","0","0","0","1","0","boxing","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","0.39475048296708976","0.39475048296708976","2.5853278021966575","0.8401189635714251","-3.802796490871232","1.0080192362909206","15.939285714285717","15.939285714285717","15.939285714285717","158.39285714285714","158.39285714285714","36","15","-17","0.22091053994819687","0.22091053994819687","1.3199404761904765","1.3199404761904765","8.548176049632472","1781.6178571428572","1781.6178571428572","1785","1782","1778","2.139852059543999","0.14735648251324893","0","0.43160887364447115","60.128571428571426","60.128571428571426","84","57","38","9.789457052756047","11.864285714285714","11.864285714285714","27","13","-19","7.4892405816475085","0.3917570115275681","100000","0.3788212418571114","0.8911871956378221","0.08011279953978956","0","0.14599831402301788"
"crimson-dragon-902","s7mv8h8z","crimson-dragon-902","finished","-","ankeshanand","","2020-06-25T00:57:49.000Z","15196","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","123","0","5000","0","false","breakout","1","27000","84","123","0","84","0","0","0","1","0","breakout","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","123","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","1.766850946793416","1.766850946793416","1.956683843185688","1.7582186525599914","1.0803130200535107","0.14524926088362164","8.317073170731707","8.317073170731707","8.317073170731707","33.08536585365854","33.08536585365854","23","7","4","0.016563387160780242","0.016563387160780242","0.22975948509485092","0.22975948509485092","2.742519976939883","3017.9573170731705","3017.9573170731705","27001","391","285","5484.605088781277","0.025285388433048506","0","0.006499429235875141","6.323170731707317","6.323170731707317","11","6","4","0.7402700200318808","6.323170731707317","6.323170731707317","11","6","4","0.7402700200318808","0.273726228364557","100000","0.1682629436660558","0.4127681627437472","0.06198413454182446","0","0.08135095238685608"
"glad-eon-903","1j90kuyl","glad-eon-903","finished","-","ankeshanand","","2020-06-25T00:57:49.000Z","13033","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","0","true","0","0.25","1","256","1","1","nature","true","kangaroo","1","84","420","0","5000","0","false","kangaroo","1","27000","84","420","0","84","0","0","0","1","0","kangaroo","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","0.2112071966637385","0.2112071966637385","0.31824521401528244","0.2241512081047826","0.15079084535813564","0.028766655441259063","4174.482758620689","4174.482758620689","4174.482758620689","5.668201235557115","5.668201235557115","8600","4200","1000","0.6163999340042897","0.6163999340042897","1.3819922087229934","1.3819922087229934","821.4603741230973","1722.4758620689656","1722.4758620689656","3123","1697","711","272.49052075277575","0.030077132776379585","0","0.2751755437128246","20.872413793103448","20.872413793103448","43","21","5","4.107301870615486","20.872413793103448","20.872413793103448","43","21","5","4.107301870615486","0.3205233321659267","100000","0.13661432875767351","0.4070820950619876","0.06180460971146822","0","0.08815012127161026"
"fallen-totem-901","1vsa5zjl","fallen-totem-901","finished","-","ankeshanand","","2020-06-25T00:57:48.000Z","16488","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","0","true","0","0.25","1","256","1","1","nature","true","up_n_down","1","84","101","0","5000","0","false","up_n_down","1","27000","84","101","0","84","0","0","0","1","0","up_n_down","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","6.299203785592946","6.299203785592946","7.295875936458047","6.419347693112559","5.216154288153317","0.4548333342894242","4087.254098360656","4087.254098360656","4087.254098360656","1.5161493593688804","1.5161493593688804","9480","3820","2280","0.4485716934290076","0.4485716934290076","0.3184514147530113","0.3184514147530113","1439.0372183379734","1023.405737704918","1023.405737704918","2749","944","606","325.91790824975914","0.10471837003715335","0","0.3931183970279992","56.87090163934426","56.87090163934426","170","52","28","22.7799913464519","56.87090163934426","56.87090163934426","170","52","28","22.7799913464519","0.3230971208781004","100000","0.3196319675989449","0.8994133916527033","0.0714743192827329","0","0.14090187847614288"
"dutiful-grass-900","3cc9traw","dutiful-grass-900","finished","-","ankeshanand","","2020-06-25T00:57:40.000Z","12576","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","up_n_down","1","84","88","0","5000","0","false","up_n_down","1","27000","84","88","0","84","0","0","0","1","0","up_n_down","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","88","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","5.511691475829758","5.511691475829758","6.554841103201999","5.556396193505746","3.0365478678644937","0.8479724011034778","4663.647959183673","4663.647959183673","4663.647959183673","1.762051177126141","1.762051177126141","10890","3330","670","0.5213248124584952","0.5213248124584952","0.3701005357787482","0.3701005357787482","2429.6296451932662","1273.3188775510205","1273.3188775510205","2188","1173","672","307.2222286991997","0.11422857120744884","0","0.02463086984907277","74.3061224489796","74.3061224489796","135","63.5","28","24.738492754008043","74.3061224489796","74.3061224489796","135","63.5","28","24.738492754008043","0.30738283832594754","100000","0.3018882564760745","0.871708526596427","0.0708615521280095","0","0.13762956857681274"
"dutiful-bee-899","a56186nw","dutiful-bee-899","finished","-","ankeshanand","","2020-06-25T00:57:39.000Z","17075","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","pong","1","84","420","0","5000","0","false","pong","1","27000","84","420","0","84","0","0","0","1","0","pong","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","-0.05662286835609876","-0.05662286835609876","0.48023875214435513","-0.03852121358168495","-0.36099629135333544","0.2006788369016824","-11.828282828282829","-11.828282828282829","-11.828282828282829","6.336940836940842","6.336940836940842","13","-13","-18","0.22403326191204975","0.22403326191204975","0.25132343262654877","0.25132343262654877","5.67119320821083","5022.656565656565","5022.656565656565","27001","3653","2288","4700.662109308777","0.06350873616114258","0","0.023269924090616404","29.47474747474747","29.47474747474747","40","28","24","3.8306141458271146","-12.282828282828282","-12.282828282828282","-2","-13","-18","4.129324556600696","0.3241022930555046","100000","0.28860068779699505","0.5758665975630284","0.11265718123055994","0","0.13780246675014496"
"trim-galaxy-898","2nolfohj","trim-galaxy-898","finished","-","ankeshanand","","2020-06-25T00:57:29.000Z","16596","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","boxing","1","84","123","0","5000","0","false","boxing","1","27000","84","123","0","84","0","0","0","1","0","boxing","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","123","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","0.07126139447124766","0.07126139447124766","2.0427878884202086","0.022350255420460284","-2.92940906840146","0.854052839957229","-3.1607142857142856","-3.1607142857142856","0.8035714285714286","-32.607142857142854","7.035714285714286","10","-2","-23","-0.04547718669057581","0.009812711695556885","-0.27172619047619045","0.05863095238095239","4.771106436944481","1781.5071428571428","1781.5071428571428","1785","1782","1778","2.2975030812086557","0.15954171958379448","0","0.03446869606655091","41.27857142857143","41.27857142857143","63","41","24","8.796158136321997","-1.7642857142857142","-1.7642857142857142","7","-2","-20","4.150061469916034","0.4697345511615276","100000","0.3469654031418264","0.7576368142262101","0.05363613773696124","0","0.1344994753599167"
"fast-puddle-897","2em1tsqh","fast-puddle-897","finished","-","ankeshanand","","2020-06-25T00:57:29.000Z","15576","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","420","0","5000","0","false","breakout","1","27000","84","420","0","84","0","0","0","1","0","breakout","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","1.5235870715956794","1.5235870715956794","2.142129475675728","1.4710387435719392","0.7177305325982748","0.5298894081035417","7.098280098280099","7.098280098280099","7.098280098280099","26.991400491400498","26.991400491400498","14","7","3","0.013512590984430785","0.013512590984430785","0.1874402811902812","0.1874402811902812","1.2773482937553469","1228.3759213759213","1228.3759213759213","10016","381","233","1607.5431614520576","0.038675391219556335","0","0.007335813881724608","7.061425061425061","7.061425061425061","11","7","3","1.2115987097935517","7.061425061425061","7.061425061425061","11","7","3","1.2115987097935517","0.27506740302369","100000","0.1541404415488243","0.36773955326676366","0.0526595455897972","0","0.09033867716789246"
"glad-cherry-896","1hzwxipc","glad-cherry-896","finished","-","ankeshanand","","2020-06-25T00:57:26.000Z","17228","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","assault","1","84","420","0","5000","0","false","assault","1","27000","84","420","0","84","0","0","0","1","0","assault","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","4.0582288642871065","4.0582288642871065","6.995928795696357","3.973962632532096","2.00468042574017","0.7292813955244377","567.5827702702703","567.5827702702703","567.5827702702703","1.6531741871181531","1.6531741871181531","934","609","147","0.11004998095717348","0.11004998095717348","0.6643240382414748","0.6643240382414748","145.77764412783168","843.2246621621622","843.2246621621622","1328","866","223","217.5678875099943","0.10646790598593651","0","0.014705893276724964","27.048986486486488","27.048986486486488","45","29","7","6.965113281695023","27.048986486486488","27.048986486486488","45","29","7","6.965113281695023","0.36002651951760056","100000","0.3212192472346127","0.7483604804366827","0.052569682485796514","0","0.11255324631929398"
"helpful-shadow-895","2vf7bcu1","helpful-shadow-895","finished","-","ankeshanand","","2020-06-25T00:57:24.000Z","17776","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","up_n_down","1","84","420","0","5000","0","false","up_n_down","1","27000","84","420","0","84","0","0","0","1","0","up_n_down","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","5.172586861190737","5.172586861190737","5.984226783319819","5.174305619677272","3.0661182497069452","0.25682661840704135","2766.005361930295","2766.005361930295","2766.005361930295","0.9524766902432998","0.9524766902432998","6620","2610","380","0.2818021056130935","0.2818021056130935","0.2000578291663197","0.2000578291663197","834.4720248713946","1339.1045576407507","1339.1045576407507","1934","1276","779","205.0115861647864","0.10154904826134444","0","0.02114123131656088","71.89544235924933","71.89544235924933","115","68","35","14.136724392409496","71.89544235924933","71.89544235924933","115","68","35","14.136724392409496","0.31936670750156043","100000","0.23414145163819192","0.7782134702861309","0.06243949338849634","0","0.13384117186069489"
"eager-pyramid-894","l60hoenr","eager-pyramid-894","finished","-","ankeshanand","","2020-06-25T00:57:23.000Z","12836","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","assault","1","84","444","0","5000","0","false","assault","1","27000","84","444","0","84","0","0","0","1","0","assault","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","444","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","4.234216478876966","4.234216478876966","6.677815573745676","4.217671544287523","1.369318245399293","0.8307997454045132","473.2591508052709","473.2591508052709","473.2591508052709","1.2014327145846306","1.2014327145846306","787","462","168","0.0799780497370627","0.0799780497370627","0.4827928229508677","0.4827928229508677","119.14434526141314","731.8286969253294","731.8286969253294","1214","731","222","162.21010613482068","0.09990736806280912","0","0.016061013625515624","22.560761346998536","22.560761346998536","38","22","8","5.724293661836308","22.560761346998536","22.560761346998536","38","22","8","5.724293661836308","0.38842140964120625","100000","0.32415435880050064","0.7566082029014826","0.06541995946243405","0","0.10997456312179564"
"spring-tree-893","3q7emnus","spring-tree-893","finished","-","ankeshanand","","2020-06-25T00:57:22.000Z","12251","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","0","true","0","0.25","1","256","1","1","nature","true","kangaroo","1","84","444","0","5000","0","false","kangaroo","1","27000","84","444","0","84","0","0","0","1","0","kangaroo","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","444","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","0.24828654954548696","0.24828654954548696","0.26566324432635524","0.2496010542727581","0.1788468971555429","0.011182035403436392","3266.1111111111113","3266.1111111111113","3266.1111111111113","4.419237056388164","4.419237056388164","5800","3400","1000","0.4805788144603934","0.4805788144603934","1.0774760680895443","1.0774760680895443","366.00909048955","1386.4805555555556","1386.4805555555556","2194","1429","632","121.0128535859918","0.02393012750502676","0","0.21970763612240551","16.330555555555556","16.330555555555556","29","17","5","1.8300454524477503","16.330555555555556","16.330555555555556","29","17","5","1.8300454524477503","0.2618934704363346","100000","0.1161565463144332","0.34743749577254057","0.05073329224474728","0","0.06983762979507446"
"avid-leaf-892","1akihafv","avid-leaf-892","finished","-","ankeshanand","","2020-06-25T00:57:20.000Z","11264","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","0.01","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","none","false","1","0","true","0","0.25","1","256","1","1","nature","true","kangaroo","1","84","101","0","5000","0","false","kangaroo","1","27000","84","101","0","84","0","0","0","1","0","kangaroo","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","0.01","0","standard","0","1","3","0.5","0","0.28027618437642804","0.28027618437642804","0.3354411252776584","0.30223753985335594","0.18639103336022017","0.045748548754121474","1509.6219931271478","1509.6219931271478","1509.6219931271478","2.0041550847341507","2.0041550847341507","4000","1000","800","0.21794587217810224","0.21794587217810224","0.4886429745649171","0.4886429745649171","996.769797361512","858.5103092783505","858.5103092783505","1666","662","601","322.213994328523","0.038817737072799355","0","0.00784500032227952","8.548109965635739","8.548109965635739","21","6","5","4.98384898680756","8.548109965635739","8.548109965635739","21","6","5","4.98384898680756","0.2739095139414072","100000","0.11184096841681748","0.3775829916164279","0.04933167359903455","0","0.06497389078140259"
